year,source id,target id
2001,112125,5122
2001,101099,9807051
2000,6167,9409058
2000,8204,7140
2000,10072,9908134
2000,3203,9810243
2000,12122,9802007
2000,5014,4014
2001,105195,9906010
2001,108007,5040
2001,108199,9907026
2000,7115,9603170
2000,9038,8214
2000,10044,9807202
2000,3256,9806022
2000,2110,9506102
2000,6013,9909085
2001,111187,9908064
2000,6069,4166
2000,3281,9803259
2001,102013,6161
2001,107038,9909222
2001,101176,2145
2000,12042,8081
2000,10238,9605208
2000,12241,9908101
2000,6032,9602064
2001,110261,9312039
2000,2016,9608024
2001,103170,9909028
2001,102156,9604026
2000,10210,9303098
2000,2046,9601038
2000,9909061,9402016
2001,108103,9812219
2000,3190,9402091
2000,4198,9812071
2000,11255,9906038
2001,107182,9507105
2001,101123,9803138
2001,106186,9807137
2000,11197,9711013
2000,4127,9209044
2001,109067,2183
2001,106055,12195
2001,105035,9710181
2000,2011,9710206
2001,10110,7096
2000,9042,9906242
2001,109074,9906064
2001,12194,7191
2001,110077,104136
2001,11122,9805069
2001,103225,1190
2001,106068,104230
2000,8016,3075
2000,4102,9905085
2000,11032,9901160
2001,111198,8001
2001,108172,9912018
2000,8219,9305121
2000,3127,9612068
2000,11248,9308155
2000,8119,6062
2001,101235,9803002
2000,4002,9908142
2000,6215,9805157
2000,11226,8127
2000,9213,9711200
2000,3229,9707253
2000,11094,9404008
2000,4148,2226
2001,101224,9401049
2000,10240,9404008
2001,107172,107106
2000,9909061,9901044
2001,112116,9806115
2000,9908187,9406076
2000,3003,9503182
2001,107217,9603167
2000,12132,9906064
2001,12117,9906215
2000,9912164,9802150
2000,10010,9906064
2000,9150,9511030
2001,105311,104263
2000,8033,3220
2000,9909061,9408099
2001,103188,6023
2001,111136,10127
2001,112081,103124
2000,6122,9804180
2001,109200,105038
2001,101199,9811213
2001,106048,9703136
2000,1205,9903155
2000,2214,9510234
2001,104031,9910159
2000,11003,6119
2001,107012,12114
2001,12248,9711200
2001,104037,9712005
2001,103064,9903162
2000,4194,9912103
2000,9912118,9912233
2001,112195,9704151
2000,1155,9806077
2001,107251,11223
2001,104188,9206106
2000,11240,9403045
2001,101219,9907211
2000,9023,9905217
2000,9152,9911242
2000,7203,9903225
2000,12264,9608071
2001,108182,9904149
2000,6163,9812041
2001,104193,9703165
2001,106142,11033
2000,1073,9608163
2001,101135,9910172
2000,12131,9503124
2001,104257,9711168
2001,108212,9711200
2001,106033,9148
2001,103145,8015
2000,2087,9906064
2000,6216,9602115
2000,8197,6068
2001,101028,9802150
2001,105187,9812219
2001,108102,9603097
2000,3221,9901159
2000,1054,9705131
2000,2023,9912279
2001,12089,9908142
2000,3131,9810072
2001,108225,9905116
2001,106184,9807216
2001,108039,104079
2000,9910246,9607229
2001,108075,12037
2000,9072,7243
2001,12062,9046
2001,112109,9804027
2001,105245,9805170
2000,3216,9911098
2000,3033,9601029
2000,9912015,9612128
2001,112047,9911083
2000,5106,9802150
2001,104107,9702002
2000,10048,8076
2000,12077,7074
2000,9906186,9502145
2000,10091,9806080
2000,9906129,9807069
2001,103177,9909101
2001,105186,9603142
2001,111168,106261
2000,1122,9912018
2000,5253,9403104
2001,107115,10264
2001,107106,11233
2001,109162,9709220
2001,102202,9906039
2000,4099,9709039
2001,102022,9911041
2001,110187,9503030
2001,110068,9606001
2000,1126,9603142
2001,102031,9408099
2000,2247,9609133
2000,8015,9611159
2001,106054,10232
2001,106048,9908040
2000,8081,9903026
2001,107078,106141
2001,110107,9709087
2001,104141,9903078
2001,105284,9802085
2000,9912248,9805118
2001,101096,101020
2000,12079,9604034
2000,5163,3169
2001,108187,9510209
2000,10054,9909134
2000,5176,9902074
2000,10032,9510017
2000,6226,9803002
2001,101219,3280
2000,12056,9120
2000,2104,9907178
2000,12220,9403155
2001,106127,9909053
2001,101099,9902121
2000,1201,9910053
2000,9199,1206
2001,104111,9911002
2001,109176,9810116
2000,9199,9603133
2001,109212,9701034
2001,109160,105284
2001,101080,9508143
2001,105049,9908120
2001,104195,5247
2001,102053,9308151
2000,8190,9909199
2001,10272,9408099
2000,2175,9503124
2001,102182,10017
2001,8098,9803079
2000,10200,9802150
2000,7007,9805114
2001,107023,9707122
2001,12178,9709137
2001,102023,11152
2000,9226,9805217
2001,103261,9809103
2001,111015,9905196
2001,104125,5047
2001,103099,10179
2000,10237,4074
2001,11241,9601073
2001,107115,8204
2001,110219,9610192
2001,105189,9503124
2001,11149,9907170
2001,111034,106036
2000,9156,9810126
2001,110136,7153
2001,105272,9705241
2000,9042,9810188
2001,107252,106099
2001,12239,9712201
2001,102116,9511145
2000,9198,9802203
2000,1041,9708042
2001,111069,2237
2000,2064,9703187
2001,102022,2084
2000,7018,9804027
2001,108161,9603194
2000,9225,9812219
2000,3269,3045
2001,103197,9708160
2001,111269,9909172
2001,103103,9206084
2001,107012,9407087
2001,103233,9506109
2001,103086,9505097
2000,8094,9301060
2000,1196,9406083
2000,2078,9811140
2001,108157,9611238
2000,9908046,9809097
2001,102075,6036
2001,101074,9812042
2001,105313,9309030
2001,111087,107101
2000,8083,7065
2001,111025,9224
2000,9912164,9605085
2000,1167,9912075
2000,11140,10275
2001,106103,7043
2000,2046,9510169
2000,11101,5049
2001,108141,9810248
2001,10243,9611092
2000,8222,9803043
2000,2150,9812081
2000,9907137,9306145
2001,11126,9701091
2001,102032,11156
2000,1217,9310008
2000,9168,4171
2001,106028,9909209
2001,112066,9806146
2001,104100,9208027
2001,107081,9511173
2000,5128,9706182
2000,6122,9808141
2001,109025,9506170
2001,109121,9912019
2000,3056,9810194
2000,2021,9510017
2000,9911062,9204099
2000,8173,9706051
2001,112189,9704006
2000,12033,9805096
2001,104139,9909214
2000,9192,9509021
2001,107145,9705046
2000,1037,9910172
2001,111189,101211
2001,111201,106184
2001,109099,9911055
2000,3057,9711165
2001,103196,8204
2001,108126,9907131
2000,12150,9210065
2001,103199,6119
2001,110200,9901101
2001,9223,9508034
2001,109209,9908142
2000,8060,9605174
2000,7152,9912123
2000,1108,9709134
2000,9188,9811131
2001,109209,9912019
2001,102207,9506101
2000,7200,9909134
2000,8224,9803137
2000,12267,9703217
2001,104156,9906064
2001,104155,9702198
2000,10141,9911043
2001,105214,105048
2000,3236,9603150
2001,102046,9803209
2000,9101,9905157
2001,106048,3160
2000,8100,9802185
2001,104036,8075
2001,109038,4022
2000,8065,9802150
2000,7007,9603156
2000,11244,10251
2001,103082,9808060
2000,3038,9907108
2000,1212,9908064
2000,3299,9909134
2001,108120,8001
2000,2094,9702043
2000,7071,9906200
2000,9912083,9712211
2001,8205,9705120
2000,7080,9404094
2001,104190,9908142
2001,104154,5142
2001,105135,9409068
2000,12053,9308075
2000,6063,9607204
2001,110108,10138
2001,109020,9612115
2000,9050,9204099
2000,4145,9808040
2001,111013,9704170
2000,10058,9612222
2001,106127,102159
2000,11284,3056
2001,105249,9806039
2000,9010,5032
2000,8237,9404108
2000,4003,9809022
2001,112095,9212125
2001,106048,6235
2001,106116,9805028
2000,6175,9212003
2001,106073,9226
2000,2039,9905111
2001,108007,105187
2000,10045,9908060
2001,108129,9609180
2000,5220,9912107
2000,10282,9912022
2000,10006,2090
2001,107194,9708042
2001,110055,9176
2001,103088,9808038
2001,111261,9410026
2001,112186,103150
2000,2186,9912036
2000,2242,9602108
2000,9906129,9606104
2001,111160,9711162
2000,9059,4097
2001,109084,106205
2001,102132,9907038
2001,101014,2237
2001,103084,9610076
2000,8119,9711165
2000,9181,6112
2000,3131,9810116
2001,112233,9607185
2000,5189,9503023
2001,112043,110243
2000,6100,2037
2001,112056,111091
2001,110209,9807080
2001,112206,9907021
2001,103187,9912012
2000,9140,5047
2000,9912132,9802150
2001,101026,3151
2000,11162,9809210
2000,2090,9912047
2000,7171,9705130
2001,110108,109096
2001,12165,9911015
2001,106175,104171
2001,110032,9411163
2000,3161,9806028
2000,7145,2037
2000,11085,7170
2001,105059,3031
2001,104200,9246
2000,9182,9702136
2001,108044,9312004
2000,10269,9712257
2000,9227,9812092
2000,8068,9906075
2001,108172,105048
2001,101060,6251
2000,12164,9510177
2000,9911215,9805015
2000,9149,5076
2000,6049,9706051
2001,108182,9905111
2000,2140,9608061
2001,103167,11288
2001,101209,10175
2000,3176,9903077
2001,105079,9213
2001,110174,9905226
2001,103117,10023
2001,104036,1032
2000,12197,11001
2001,101235,9711200
2001,105062,104136
2000,5192,9809039
2001,109202,9206097
2000,9242,3035
2001,6047,9912188
2001,101126,9705091
2000,8073,9301052
2001,108011,9912028
2001,106128,9606122
2000,10233,9509176
2001,12171,7131
2001,110002,9910053
2001,110147,9911153
2001,105305,9612078
2000,9141,9710129
2001,105168,103085
2001,103142,5247
2001,109176,5073
2000,3152,9905098
2001,104223,8052
2001,103036,9711138
2001,109209,109111
2001,108174,9810013
2000,3142,9707192
2000,6064,9506019
2000,9910220,9901139
2000,11079,10090
2001,111284,9511030
2000,3160,9912140
2001,105311,102129
2000,11094,8053
2000,12137,9904207
2001,103081,7120
2000,10256,8013
2000,10143,9712071
2001,110132,107159
2001,112185,106048
2000,6194,9510182
2001,105171,9802173
2001,107151,9605232
2001,112040,8142
2001,111106,105210
2000,3145,9812219
2000,2075,9903187
2001,109212,9208011
2000,8164,9703123
2000,11017,10196
2001,12106,6068
2000,3175,9906126
2000,10060,10016
2001,109212,9607099
2000,8067,9707081
2000,11292,9711200
2000,3059,2046
2000,3020,9909134
2001,102110,9504027
2001,107008,9706214
2000,5179,9904143
2001,109004,3086
2001,106110,1203
2001,108192,103198
2001,103262,9910053
2001,108180,9802015
2001,110248,9908107
2001,106234,1053
2001,104196,9911166
2001,111235,101115
2000,11283,9908134
2001,106046,102056
2001,104054,9712186
2000,10289,9606194
2001,101126,9611215
2001,108013,9603133
2001,103136,7048
2001,12189,9612013
2000,7159,9909061
2001,102085,9912121
2000,3153,9910093
2000,12151,9701085
2000,3131,1215
2001,108179,12178
2000,11173,9193
2001,111202,105081
2001,102002,9906244
2001,108187,9503114
2001,112226,106109
2000,7075,9908135
2000,1001,9707042
2000,4122,9708120
2000,9907154,9901069
2000,11197,9309097
2000,3203,9901128
2001,12117,9705208
2001,102024,9503070
2000,1033,9911104
2000,5180,9811131
2000,3032,9810068
2000,9909164,9904124
2001,111012,105225
2001,105253,105228
2000,5085,4015
2001,103071,9902121
2001,110134,9903187
2000,12080,10060
2000,9152,9612103
2000,5015,9611072
2001,107037,7156
2000,5001,4133
2001,12030,9705221
2001,110050,8142
2001,109130,9912075
2001,104056,103153
2001,101038,4109
2001,109177,8001
2000,3148,1033
2001,105044,9611065
2001,112195,108016
2001,11217,9602065
2000,5181,9709028
2000,8194,3101
2001,12198,9908142
2000,11283,9711200
2001,105225,105045
2001,11117,9911116
2001,111093,105070
2000,9110,9809023
2000,4123,9905163
2001,103224,9712004
2001,107143,9503030
2000,11197,9304047
2001,109075,9302103
2001,111126,12075
2000,5185,1159
2000,3144,9610054
2001,109212,9207040
2000,12005,9407087
2001,108007,3093
2000,7236,9910238
2001,103116,9903022
2000,5220,9905134
2000,1209,9905210
2001,103079,11094
2000,7050,9912167
2000,3091,9309128
2000,8211,9711200
2000,3009,9711023
2000,9912088,9903087
2001,109015,5059
2001,110294,6035
2001,112015,10279
2000,8140,9911002
2001,103168,8042
2000,2222,9903224
2000,2016,9911068
2000,11088,4183
2000,4004,9906064
2001,104169,9810099
2001,109086,3061
2001,106161,9711161
2000,4186,9802150
2001,2034,9705088
2001,101027,6068
2001,101082,9711162
2001,109162,4038
2001,101036,9605035
2001,106126,9811167
2000,6117,9307050
2001,12239,6193
2001,10247,9103
2000,7197,9906064
2001,101143,9603167
2001,112089,106133
2001,105121,9810239
2000,9051,9810014
2001,105035,9909154
2000,6051,9906198
2000,10035,3112
2000,1064,9305087
2000,4195,9503124
2001,108094,101074
2001,112043,9812119
2000,2215,9501066
2001,102045,9908142
2001,105312,8252
2001,110096,107119
2000,12251,9303067
2001,111198,9810201
2001,108038,1135
2001,111169,9907140
2000,10002,9304026
2001,109173,9054
2000,3007,9912140
2001,112169,108150
2000,11266,9603112
2000,10097,9602105
2001,101164,4097
2001,105181,9711200
2001,12062,9808093
2001,110202,9904197
2000,2165,9802051
2000,2029,9610148
2000,12154,9803031
2001,109115,9405030
2000,9910246,9804092
2001,105008,103198
2000,3272,9711200
2000,9056,9905012
2001,108095,9604091
2001,12248,4003
2001,104257,9503023
2001,111238,107031
2001,103103,9912249
2000,2176,9204102
2000,10002,9306096
2001,107084,9703191
2000,9139,9602135
2001,105281,9809123
2000,101002,9061
2000,9098,8075
2000,7226,9902105
2000,2090,9711162
2001,104168,6193
2001,105291,9804210
2000,8054,3074
2000,9912043,9611173
2000,10204,9812180
2001,109053,108020
2000,9127,9906064
2001,110055,1204
2000,4089,9306044
2000,8023,9909030
2001,102116,9807016
2001,101036,9510036
2001,106078,4187
2001,111200,8027
2000,9247,9906182
2001,110055,9512042
2001,101126,9706072
2000,5052,1066
2001,105094,9907166
2001,105229,9710230
2001,108023,9411048
2000,10143,9704080
2001,108198,9612120
2000,3272,9901128
2001,106176,9504080
2001,106045,9905053
2001,104204,9903258
2000,10060,9908019
2001,101122,9804123
2000,9016,9803235
2001,107167,9803086
2001,104264,8089
2001,110055,102154
2000,3050,9903186
2000,6244,9504010
2001,105160,4093
2000,9050,9706066
2000,2149,9907112
2000,2154,9711200
2000,7102,9310025
2001,104262,9805157
2001,108229,9606112
2000,6024,9306069
2001,9808077,9605231
2000,7031,9708130
2000,9144,9703154
2000,7097,9803116
2001,102137,5253
2000,9909129,9611162
2001,110203,9909183
2001,107070,107046
2000,10020,9304016
2001,111027,9604055
2001,11241,9809147
2001,107115,6246
2001,107264,9512006
2001,111124,9612039
2001,111219,9907019
2000,11130,9602010
2000,7171,9601038
2000,9906085,9305131
2000,1193,9910256
2001,103016,9708126
2000,4112,9503099
2001,11251,9710129
2001,107216,9810072
2000,3025,9911190
2000,11226,4015
2000,1124,9907084
2000,4072,3173
2000,9811191,9501057
2001,108172,4056
2000,8241,9509050
2000,7073,9303160
2000,5233,5235
2000,12157,9703166
2001,107244,9503097
2001,110032,9807007
2001,108150,102112
2001,105019,103167
2001,107037,9903187
2001,105081,11070
2000,11095,9907166
2000,7147,6112
2001,110178,9803001
2001,107247,9301070
2000,9911064,9610131
2000,6247,9603167
2001,105256,1122
2001,104081,9709227
2001,102157,9810099
2000,8100,9612216
2000,11197,9601010
2000,2002,9812073
2001,102212,101102
2001,12198,3220
2000,9912210,9806074
2001,112065,9512219
2000,9912204,9702093
2001,101080,9811087
2000,10268,9606001
2001,101041,9610244
2000,12164,9811178
2000,11093,9711108
2000,9912288,9903054
2000,9133,9405109
2001,102123,9704145
2001,107032,9902121
2000,8119,5015
2000,9912164,9711200
2000,6209,9802052
2001,107153,103170
2000,9910157,9906037
2000,11258,9808140
2001,112244,9912081
2000,4009,9604035
2000,9241,9123
2001,103101,5040
2001,102169,9407087
2000,7145,9712257
2000,9051,9901012
2001,108083,9702053
2000,6122,3122
2001,103001,9910174
2000,2103,9503208
2000,9912145,9911081
2000,11096,9904052
2000,2245,9305148
2000,3190,9510149
2001,104203,9703030
2000,7001,9908104
2000,7068,6095
2001,102168,4147
2001,106031,9610043
2001,107098,103056
2001,104236,9610148
2000,6115,9901011
2001,105186,9909053
2000,9061,8033
2001,103196,10060
2001,105202,9906064
2000,5036,9811237
2001,112116,109100
2001,112045,111085
2001,105005,9811191
2001,11156,1071
2000,3026,9802150
2001,101087,5031
2001,111212,9707148
2001,110054,108040
2001,104021,9804188
2000,10046,3175
2000,9209,9802150
2000,8156,9704150
2001,111050,103167
2000,10205,9711200
2000,3037,9612148
2001,108118,9604126
2001,105098,9605168
2000,6103,9802150
2000,1124,9601069
2000,3200,2138
2000,1001,9701162
2001,107210,9512036
2001,104009,4114
2000,9182,9711165
2001,106036,105184
2000,6122,9510135
2000,7158,9812031
2000,9118,9705208
2000,12029,1197
2001,103200,6046
2001,110031,8147
2001,112040,106040
2000,7011,9802109
2000,6218,9712157
2001,104028,4081
2000,5262,9702106
2001,108037,103232
2000,5275,9812021
2001,106109,9906022
2000,12077,9908142
2001,110021,9707239
2001,104163,9605032
2001,12247,9912284
2000,2028,9911238
2001,105283,6070
2000,6141,9804151
2001,103242,9703189
2001,103163,9807080
2000,2103,9804026
2000,1176,9706221
2000,4036,9803120
2001,103066,9802067
2001,110036,9511154
2000,6044,4134
2001,12076,9307049
2001,104043,3037
2000,10107,9606011
2000,5261,9407023
2001,101200,12198
2000,6190,9703163
2001,107090,9605042
2000,7173,9610140
2001,107055,5208
2000,5031,9904207
2001,111136,105070
2000,8175,9412113
2000,2244,9510225
2001,109195,2210
2000,6081,9211114
2000,9202,9906216
2001,109084,2075
2001,104003,9902098
2001,104049,6146
2001,101061,9803012
2001,103060,9911055
2000,12210,5031
2000,3208,9708039
2000,9909148,9501068
2001,104126,10217
2000,4185,9809057
2001,105240,11006
2001,105096,9911180
2001,108095,9804188
2001,109029,6228
2001,107115,101219
2000,2130,9909001
2000,5053,9505035
2001,108025,9905111
2001,101113,9412184
2000,7015,5272
2000,5162,9805157
2000,11111,9806008
2000,4114,4005
2000,12218,9909059
2000,9202,9204099
2001,110214,9902010
2000,12024,2245
2000,7070,9412095
2000,7126,9507050
2000,2164,1206
2000,3109,9911043
2000,9009,9710065
2001,110024,101036
2000,8075,5048
2000,2141,9802109
2001,103162,9803131
2001,109174,9803131
2000,7235,5006
2000,9909061,9809195
2000,1145,9803132
2000,7110,9709013
2001,110225,9606040
2000,1135,1073
2000,9180,9706107
2000,2165,9903007
2001,5095,9804120
2001,12145,9911068
2000,1029,9712086
2001,104031,8029
2000,1132,9711020
2000,7211,9910267
2001,111242,9811015
2001,108100,9904145
2001,10084,9806068
2001,112151,9904027
2001,105288,6062
2000,5186,9903005
2000,5176,9902004
2001,106199,9504130
2000,4183,9910004
2000,6063,9707170
2001,101134,9808032
2000,9812021,9707149
2000,1054,9808149
2001,10202,9603142
2000,6030,1209
2000,12131,9908142
2001,110219,9706057
2000,8233,9312207
2000,7022,9811220
2000,5052,3187
2000,5219,9905134
2000,12131,9410167
2001,101126,9705038
2001,106083,9601151
2001,104112,9704080
2001,101105,5189
2000,10050,9911089
2000,5129,4183
2000,8074,6043
2001,105051,9908141
2001,103038,101202
2001,102092,9505175
2001,112166,105048
2001,12254,12054
2000,4013,4038
2001,12100,9809029
2001,9223,9302050
2001,112043,9704080
2001,103036,9912049
2001,106145,9212
2001,105184,9904207
2001,105296,4188
2000,12158,9803235
2001,108055,9905033
2001,110219,105038
2001,108075,9906055
2001,104190,6024
2001,101215,9304154
2001,105195,9204090
2001,108167,9602051
2001,104213,9301052
2001,111173,11137
2001,101023,9912144
2000,12052,9912055
2000,3129,9802109
2001,105291,7243
2000,4071,3007
2001,109111,9912019
2000,5251,9903028
2000,2222,9703110
2001,110035,5031
2000,12129,9912187
2001,110013,4144
2000,2131,9805018
2001,103128,3216
2001,103167,8142
2001,110277,9605032
2001,102190,9411048
2000,8140,9907012
2000,1066,9907098
2000,5054,9807137
2001,107172,10204
2001,12165,9910219
2000,9202,9204026
2001,108234,9812127
2001,109092,11288
2001,108238,9701137
2000,2131,9610236
2001,106167,9704080
2000,7147,6085
2001,108082,9609035
2001,102137,6114
2000,9196,9909214
2000,5120,9307013
2000,8046,9808141
2001,102036,9812232
2000,6228,9805019
2000,1017,9811171
2001,106202,9711200
2000,2008,9805217
2000,3090,9906087
2001,107185,8013
2000,9226,6132
2001,112189,8204
2001,106086,9902126
2001,104132,9802150
2001,112070,111211
2001,106201,9806225
2000,11202,9512062
2000,3298,9910172
2000,9103,9038
2000,12201,9602140
2000,10091,9909172
2000,6023,5046
2001,108022,9901141
2000,6219,9911041
2001,104037,9712172
2001,105214,9903203
2000,2004,9301042
2000,9131,9602016
2000,11107,9606112
2001,112111,9601076
2000,12265,6204
2000,6060,9604034
2001,111209,9608177
2001,102112,9904207
2001,110274,9711143
2000,12010,9509148
2000,11240,9304043
2001,106018,9510144
2001,105217,9712256
2000,12173,9212112
2001,11211,9907058
2000,7130,9510017
2000,5053,9201013
2000,2040,9912187
2001,111225,9603142
2001,103106,9901045
2000,3284,9803060
2000,1219,9803146
2001,105056,9810099
2001,105090,9909101
2000,9911225,9407185
2001,109025,103155
2000,6237,6214
2001,107111,9710014
2000,9250,9709078
2001,101219,11033
2000,2049,9908149
2001,106083,2053
2001,111121,9910052
2000,3135,9812140
2000,3175,9503114
2000,8230,8154
2001,12031,3143
2001,106057,9409198
2000,10221,9711165
2001,110198,3056
2001,103021,10108
2000,5052,9909163
2000,7086,9501144
2001,110186,105023
2001,111268,7209
2001,12153,2039
2001,103152,9807202
2000,7018,9803042
2000,7050,6087
2000,2003,9903168
2000,6019,9409089
2000,3175,9403198
2000,9103,9912243
2000,3063,9612229
2001,107159,9807067
2000,3298,9712186
2001,111145,9908142
2000,6232,9805096
2001,110284,9806022
2000,1198,9912239
2001,105291,9701185
2001,108040,9802064
2001,110039,8204
2001,106077,9907223
2001,108211,9803104
2001,106034,11089
2001,112080,9806039
2001,103004,9401017
2000,6008,1206
2000,9133,9504006
2001,107028,3055
2000,6041,9803023
2000,10034,9907140
2000,7195,9605032
2001,112045,109133
2000,12078,9906031
2001,107228,9607108
2000,3185,9605028
2001,110084,9903196
2000,7200,9802109
2001,104076,11099
2001,111015,11113
2000,11283,5021
2001,108069,9510017
2000,6122,9402113
2000,6193,9905014
2001,104044,9706195
2001,108018,9810104
2001,101139,9605150
2001,108074,9203078
2001,11029,10034
2000,10253,9912167
2000,9172,9910093
2001,109152,108165
2001,105254,9811155
2001,111189,9801195
2001,105042,7179
2001,101199,10101
2000,1183,9302120
2001,12057,6106
2001,111121,9704080
2000,7051,9802042
2000,6085,9711112
2001,107105,9206027
2000,11248,209014
2001,103030,9810204
2000,5167,9908186
2001,102089,9308154
2001,110006,9701078
2001,112129,12260
2001,103168,9907166
2001,106048,9196
2001,105006,102080
2000,5114,9912249
2001,102128,4111
2000,9202,9910267
2001,103047,6066
2000,1171,9605035
2001,102125,9705163
2000,2184,9604042
2000,2044,9805114
2001,12049,5016
2001,109055,9602114
2000,9202,9206044
2001,112198,9812046
2001,105245,9803194
2001,101126,2131
2000,7215,5048
2000,6100,5247
2001,103085,9148
2001,107167,9803141
2001,106004,9806194
2001,110302,9604091
2000,3072,9710046
2000,5076,9505075
2000,10060,9711162
2000,2130,1033
2001,109070,9802049
2000,6194,9703059
2001,107247,104094
2001,12234,11220
2000,9141,6112
2001,107213,9803002
2001,101174,9304141
2000,5168,9905111
2001,109029,9905080
2001,103036,9804095
2000,8052,9709027
2000,10155,9611184
2000,7252,9911218
2001,111179,9605049
2000,11111,9806044
2001,104243,9906192
2001,111126,9503124
2001,108085,5090
2001,104156,9810126
2000,5275,9603176
2001,103124,1011
2000,12230,9606067
2000,1033,9911181
2000,7166,9803108
2001,11241,9906064
2000,9910060,9502097
2000,5029,9912275
2001,107232,9908047
2001,104068,9902058
2000,10122,9611214
2001,106178,9401139
2001,109091,3187
2001,103051,9812211
2001,104049,9906064
2001,105139,9602052
2000,9912133,9503115
2001,110055,9506148
2000,12136,4196
2000,6189,9812127
2000,11284,9409089
2001,104143,9401139
2000,3213,9711200
2001,108126,9909030
2001,102024,9907072
2000,7014,9908047
2001,106045,9505150
2001,108001,9909030
2001,107212,105218
2000,1082,9810068
2000,8130,9911060
2001,112012,9187
2001,112189,110035
2001,108120,106040
2001,108152,9901042
2001,112023,9211114
2000,7122,9412128
2001,105267,9612069
2001,10110,4141
2000,7129,9312080
2001,108206,108044
2000,5246,9810123
2001,108186,10244
2000,9907189,9805170
2000,10007,3122
2001,10285,9903258
2000,3273,2204
2001,105320,7053
2000,12261,9407087
2001,108179,9408155
2001,112042,9908107
2001,102173,10090
2001,106155,8142
2001,106054,8188
2001,104056,9508072
2001,102155,101194
2000,2211,9902105
2000,11283,6193
2000,9907123,9501022
2000,12033,9806159
2000,8167,9610204
2000,9105,2237
2000,10222,3263
2001,104139,9910004
2000,6201,9905098
2000,10181,10108
2001,106061,106014
2000,6186,9609198
2000,11170,9805019
2001,104106,8057
2001,12030,9911147
2000,3200,9812143
2001,11147,8205
2001,101096,10010
2001,106020,9808161
2000,9912186,9603133
2001,104059,5283
2000,5251,3233
2000,12093,6085
2000,1001,9508094
2000,10233,9411048
2001,109032,104164
2000,2016,9709199
2001,11200,5235
2001,110178,9512154
2001,105160,9806039
2000,11107,9910172
2001,106061,9711200
2000,2133,9912236
2000,9067,9911098
2001,107163,9306069
2000,9912274,9909139
2001,107121,9908142
2001,111012,9407025
2001,108006,9910001
2001,104141,9811056
2001,112084,9042
2001,110263,9407087
2000,9912174,9910138
2000,10040,9806194
2001,108202,9904207
2000,2145,9401072
2001,101051,9805155
2000,1177,9912012
2000,2126,9802150
2001,108231,9909183
2001,106047,5129
2000,6140,9605199
2001,107160,9137
2001,106240,7252
2001,110115,3198
2000,12251,9061
2001,112098,108245
2000,12129,9908076
2001,109064,9802109
2000,10071,5016
2001,111182,103171
2000,3235,9908056
2000,2016,9510135
2000,2123,9506195
2001,105211,9605229
2000,6139,3067
2001,105288,9707079
2001,9065,9064
2001,107062,11084
2000,9912274,9912121
2001,105113,5179
2000,5236,9701085
2001,107083,9806168
2001,101016,9909059
2001,110169,105219
2001,110109,4068
2000,10093,9176
2001,108035,9100
2001,110092,110002
2000,3147,9904017
2001,108007,9603136
2001,102166,11278
2000,5003,9206103
2001,110288,2037
2000,5161,9707159
2001,111006,12018
2000,2035,9410104
2001,9068,9911140
2001,112045,110108
2000,6069,4067
2001,109064,9902047
2001,104027,9702178
2000,9006,4003
2001,103245,9509086
2001,107152,6189
2000,5031,1143
2001,109025,103170
2001,101107,9410046
2000,10269,9804131
2000,6059,5217
2001,11223,9711165
2001,104063,9508089
2001,104115,9407078
2000,12054,3208
2001,105090,9906018
2000,6224,9308083
2000,10005,9711200
2001,102085,8101
2000,1138,9906051
2000,12157,7024
2001,104028,9811212
2001,107001,101151
2001,112178,105309
2001,109147,9510227
2001,104132,9910055
2000,4126,9802109
2000,11202,9704029
2000,7183,9811031
2001,103159,9804123
2001,102022,9802068
2000,6175,9810125
2001,112015,107143
2001,105023,9612229
2000,10169,2250
2001,104200,5031
2000,6024,9308139
2001,109092,6107
2001,107037,9912094
2000,8177,3061
2001,110063,9089
2001,112045,103078
2000,8194,9611042
2000,3083,9812175
2001,108037,9309137
2000,10144,5276
2001,105059,7235
2000,7239,6146
2000,6093,1113
2000,7053,3076
2000,12051,9712075
2000,5066,5016
2001,110055,9602045
2000,2029,9708064
2000,3272,9807033
2001,103117,9209
2001,109111,3093
2000,1176,9501066
2001,103064,9808169
2000,7075,9412115
2001,112066,110108
2000,3200,9611042
2000,6079,9505128
2000,6225,9510086
2000,12121,9803260
2001,110050,9707224
2000,8042,9910091
2000,5029,9906200
2000,5127,9906064
2000,9009,9803166
2000,2139,9207051
2001,107081,9904207
2001,10088,8001
2000,7119,9909004
2001,101211,9603097
2000,11184,9703060
2001,2034,9604125
2001,104048,9909094
2000,9202,9812017
2000,5234,9202053
2000,3219,9902160
2001,12246,1197
2000,6180,9609069
2000,1001,9705104
2000,10001,9711162
2000,5116,2042
2000,3147,9809022
2001,106021,9810025
2001,103025,9403070
2001,108231,9909020
2000,6141,9703186
2000,4180,9601091
2001,104048,9611065
2001,110274,9907209
2001,110281,9712230
2000,4186,9602073
2000,5178,5129
2000,8130,9902121
2001,111129,103103
2001,109039,12195
2001,106178,9909154
2001,106186,9603167
2000,9912133,9612062
2001,103115,9605053
2001,106047,10175
2001,102183,102122
2000,9228,9301042
2000,2216,9309030
2001,110286,12044
2000,11281,9910263
2000,3119,9703040
2000,4167,9507158
2000,7078,5204
2001,104032,9805218
